subj,trg,trial,id,block,snr,cond,pa,pd,pa_pfe,pd_pfe,fd_int,fd,sgd_int,sgd_i,sgd
23,21,7,7,1,1,2,1863.837,6221.918,42.50095,98.82546,0.4431774,0.4553422,1.11606,1.107234,1.043881
23,24,8,8,1,4,2,2018.245,6484.527,188.4075,347.5027,0.3320607,0.3467665,1.462674,1.46036,1.450373
23,25,9,9,1,5,2,1797.027,6114.852,-26.65691,-10.75532,0.3401777,0.3406888,1.302624,1.29695,1.305331
23,22,10,10,1,2,2,1681.975,5919.532,-142.6152,-206.1602,0.3075489,0.311848,1.481737,1.482706,1.485932
23,23,11,11,1,3,2,1659.078,5878.403,-161.5151,-240.8808,0.2637286,0.2712949,1.550785,1.551778,1.547682
23,21,12,12,1,1,2,1643.435,5849.065,-179.8083,-273.2644,0.2862067,0.2949764,1.556483,1.552422,1.567387
23,24,13,13,1,4,2,1588.987,5751.216,-235.4421,-370.4004,0.274418,0.2841782,1.577579,1.57382,1.601
23,22,14,14,1,2,2,1562.885,5700.936,-239.811,-385.8587,0.2901593,0.2955202,1.512108,1.51147,1.510439
23,23,15,15,1,3,2,1382.115,5357.714,-392.2295,-685.6125,0.2796077,0.2815064,1.536731,1.537434,1.538266
23,25,16,16,1,5,2,1487.466,5563.194,-348.2914,-577.063,0.2939564,0.2983135,1.476734,1.477619,1.486024
23,21,17,17,1,1,2,1500.858,5585.013,-309.993,-516.7347,0.2962559,0.3041276,1.485056,1.485166,1.448309
23,22,18,18,1,2,2,1610.044,5788.021,-185.104,-289.4573,0.3096956,0.2626378,1.595913,1.604436,1.62317
23,24,19,19,1,4,2,1607.796,5783.605,-223.2283,-347.1353,0.5022844,0.5101148,1.098917,1.102252,1.053462
23,25,20,20,1,5,2,1389.519,5378.355,-445.459,-757.9626,0.5433841,0.5225004,1.0397,1.041633,1.068802
23,23,21,21,1,3,2,1378.519,5352.963,-451.6047,-774.8099,0.8055013,0.8258209,0.6686743,0.6638341,0.6556658
23,25,22,22,1,5,2,1302.392,5203.584,-525.4016,-920.1737,0.5993256,0.6147258,0.9185743,0.913565,0.8791533
23,15,1,23,2,5,1,2577.825,7323.915,473.4648,794.147,0.403771,0.4113682,1.363423,1.347873,1.426936
23,12,2,24,2,2,1,2791.531,7625.729,502.4481,755.4513,0.5433176,0.5687298,1.116036,1.103292,1.09155
23,14,3,25,2,4,1,2506.736,7225.228,227.4275,342.178,0.5375375,0.5391808,0.9930539,0.9935449,0.9997921
23,11,4,26,2,1,1,2319.351,6943.111,254.5652,430.3944,0.5446289,0.5312539,0.9205472,0.9076686,0.8695108
23,15,5,27,2,5,1,2316.787,6947.544,437.1085,744.494,0.4984213,0.4747941,0.9647627,0.9662541,0.9757942
23,13,6,28,2,3,1,2166.003,6712.831,379.3806,667.071,0.625927,0.6482479,0.7916952,0.7907516,0.7668434
23,11,7,29,2,1,1,1882.697,6262.236,118.3171,259.0643,0.5552486,0.543196,0.8124908,0.8128967,0.8092813
23,14,8,30,2,4,1,1865.802,6233.598,182.5774,371.2205,0.455028,0.4544558,0.9425378,0.944349,0.9418896
23,15,9,31,2,5,1,1740.392,6021.828,32.03558,117.9578,0.5937134,0.5868524,0.7930142,0.7940716,0.8014339
23,12,10,32,2,2,1,1510.759,5608.236,-95.75632,-111.9262,0.6443903,0.6310121,0.7259637,0.72684,0.7338823
23,13,11,33,2,3,1,1327.234,5254.34,-246.1839,-400.2271,0.7369027,0.741919,0.7232953,0.7209992,0.7154018
23,11,12,34,2,1,1,1195.263,4989.553,-275.3209,-487.9845,0.8351049,0.8424649,0.7223908,0.7218068,0.7186697
23,14,13,35,2,4,1,1141.756,4871.707,-234.0287,-441.6407,0.669535,0.6340141,0.7442959,0.7466463,0.7509911
23,12,14,36,2,2,1,1059.119,4689.237,-261.7028,-524.8907,0.6503706,0.6401668,0.8289295,0.8283725,0.8364648
23,13,15,37,2,3,1,1098.452,4781.476,-254.3578,-489.229,0.6779254,0.6874494,0.8450938,0.8393602,0.8267381
23,15,16,38,2,5,1,1044.486,4658.506,-182.0623,-393.5329,0.5695816,0.5543848,0.885267,0.8848119,0.8842593
23,11,17,39,2,1,1,1168.113,4926.803,-185.1445,-346.9891,0.3858868,0.3884806,1.073084,1.067699,1.044664
23,12,18,40,2,2,1,1344.471,5284.035,-142.5431,-231.2277,0.4364333,0.4408407,1.062325,1.058647,1.054855
23,14,19,41,2,4,1,1457.549,5503.254,-142.1272,-204.6678,0.4463792,0.438588,1.106941,1.108977,1.142707
23,15,20,42,2,5,1,1543.541,5666.689,-24.39083,14.05285,0.4195827,0.4261168,1.150125,1.146824,1.115389
23,13,21,43,2,3,1,1462.063,5511.958,-135.5472,-197.9077,0.8321801,0.8332317,0.7157156,0.714765,0.7288135
23,15,22,44,2,5,1,1265.693,5130.933,-196.0285,-340.3293,0.5298573,0.5180984,0.9136072,0.9127362,0.9156336
